Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-04-17,100.80000305175781,101.4000015258789,98.69999694824219,99.9000015258789,145800,0,0.0
2017-04-18,99.30000305175781,99.30000305175781,96.0,96.9000015258789,180300,0,0.0
2017-04-19,97.19999694824219,98.0999984741211,94.80000305175781,96.0,170550,0,0.0
2017-04-20,96.0,97.80000305175781,94.80000305175781,95.69999694824219,106350,0,0.0
2017-04-21,95.4000015258789,96.30000305175781,93.5999984741211,95.0999984741211,130467,0,0.0
2017-04-24,96.5999984741211,97.5,94.9800033569336,96.0,227700,0,0.0
2017-04-25,96.9000015258789,99.5999984741211,96.0,99.0,127700,0,0.0
2017-04-26,98.69999694824219,99.5999984741211,96.30000305175781,99.0,166950,0,0.0
2017-04-27,99.0,99.0,91.80000305175781,93.30000305175781,208283,0,0.0
2017-04-28,91.80000305175781,99.9000015258789,91.80000305175781,96.9000015258789,278767,0,0.0
2017-05-01,97.5,100.9800033569336,96.30000305175781,99.0,142833,0,0.0
2017-05-02,99.5999984741211,99.9000015258789,95.27999877929688,96.5999984741211,222467,0,0.0
2017-05-03,96.5999984741211,97.19999694824219,94.80000305175781,96.0,96217,0,0.0
2017-05-04,96.5999984741211,98.4000015258789,96.0,96.9000015258789,95000,0,0.0
2017-05-05,97.19999694824219,97.5,94.68000030517578,96.30000305175781,59400,0,0.0
2017-05-08,96.0,96.9000015258789,94.19999694824219,94.80000305175781,77750,0,0.0
2017-05-09,95.4000015258789,97.80000305175781,94.08000183105469,96.5999984741211,182533,0,0.0
2017-05-10,96.5999984741211,97.19999694824219,93.5999984741211,94.19999694824219,79000,0,0.0
2017-05-11,93.5999984741211,97.80000305175781,93.5999984741211,97.19999694824219,136567,0,0.0
2017-05-12,96.9000015258789,97.37999725341797,93.9000015258789,94.19999694824219,123600,0,0.0
2017-05-15,94.80000305175781,95.4000015258789,93.5999984741211,93.9000015258789,101617,0,0.0
2017-05-16,94.5,94.80000305175781,92.4000015258789,93.0,71900,0,0.0
2017-05-17,91.5,93.0,89.4000015258789,90.0,109350,0,0.0
2017-05-18,90.0,91.80000305175781,90.0,91.19999694824219,72550,0,0.0
2017-05-19,90.9000015258789,93.5999984741211,90.9000015258789,91.5,118767,0,0.0
2017-05-22,91.19999694824219,92.4000015258789,89.0999984741211,91.80000305175781,153500,0,0.0
2017-05-23,91.80000305175781,93.5999984741211,89.69999694824219,90.5999984741211,75950,0,0.0
2017-05-24,90.30000305175781,91.80000305175781,89.69999694824219,90.9000015258789,67467,0,0.0
2017-05-25,91.19999694824219,91.19999694824219,86.4000015258789,87.30000305175781,106400,0,0.0
2017-05-26,87.0,87.5999984741211,84.9000015258789,85.5,148833,0,0.0
2017-05-30,85.5,85.80000305175781,84.0,84.5999984741211,114283,0,0.0
2017-05-31,84.9000015258789,86.0999984741211,81.5999984741211,82.80000305175781,185033,0,0.0
2017-06-01,82.80000305175781,90.0,81.5999984741211,88.19999694824219,118767,0,0.0
2017-06-02,89.0999984741211,91.80000305175781,88.5,91.19999694824219,127200,0,0.0
2017-06-05,91.5,92.69999694824219,89.0999984741211,91.80000305175781,209783,0,0.0
2017-06-06,99.5999984741211,102.5999984741211,90.0,92.0999984741211,561667,0,0.0
2017-06-07,92.0999984741211,92.69999694824219,88.80000305175781,91.5,142517,0,0.0
2017-06-08,92.0999984741211,99.0,91.0199966430664,97.19999694824219,215983,0,0.0
2017-06-09,96.9000015258789,102.18000030517578,96.36000061035156,101.4000015258789,269117,0,0.0
2017-06-12,101.69999694824219,105.0,100.80000305175781,103.19999694824219,273167,0,0.0
